CustomerID,Recency,Frequency,Monetary,AOV,Predicted_LTV,Segment
13807.0,367,1,112.6,16.085714285714285,229.8114,Low
13808.0,6,5,1747.66,22.995526315789476,1734.2845,Very High
13809.0,305,1,155.05,12.920833333333334,201.06241,Low
13810.0,29,4,899.51,24.98638888888889,1347.1443,High
13811.0,184,4,591.75,42.267857142857146,1210.3112,High
13812.0,42,3,539.0,14.972222222222221,803.8014,High
13813.0,40,5,1353.41,19.06211267605634,1521.0645,High
13814.0,56,3,1562.12,26.933103448275862,997.6152,High
13815.0,22,5,4014.91,22.683107344632766,2118.2297,Very High
13816.0,24,4,555.04,16.819393939393937,1100.0978,High
13817.0,29,2,382.98,15.957500000000001,551.31854,Medium
13819.0,302,3,1140.35,31.676388888888887,919.0144,High
13821.0,145,2,385.64,6.536271186440678,333.06573,Low
13822.0,6,2,632.0,6.583333333333333,413.12994,Medium
13823.0,19,2,957.66,23.941499999999998,693.6019,Medium
13824.0,33,5,1698.94,36.93347826086956,1737.7128,Very High
13826.0,158,2,174.65,14.554166666666667,384.54404,Low
13827.0,58,3,412.05,4.430645161290323,628.59424,Medium
13828.0,22,1,209.49,13.966000000000001,307.28885,Low
13829.0,359,1,-102.0,-102.0,-420.63876,Low
13831.0,16,6,2202.99,29.77013513513513,2274.442,Very High
13832.0,18,2,40.949999999999996,10.237499999999999,484.29828,Medium
13833.0,159,1,384.8,13.26896551724138,221.20366,Low
13835.0,25,4,834.57,15.174000000000001,1055.2985,High
13837.0,212,2,271.24,14.275789473684211,344.15576,Low
13838.0,6,4,691.73,3.975459770114943,768.8943,High
13841.0,253,1,85.0,85.0,551.4901,Medium
13842.0,59,9,3385.62,16.43504854368932,1780.3232,Very High
13844.0,11,1,361.62,18.081,407.72128,Medium
13845.0,65,1,312.98,34.775555555555556,443.52908,Medium
13846.0,25,4,847.61,14.613965517241379,1059.7301,High
13848.0,92,3,1255.0,251.0,2059.943,Very High
13849.0,52,2,1537.95,15.227227722772279,527.7427,Medium
13850.0,88,2,1586.81,16.88095744680851,627.7162,Medium
13851.0,96,3,2651.46,32.73407407407407,1078.9963,High
13853.0,9,2,1056.94,44.03916666666667,860.1733,High
13854.0,9,29,8025.0199999999995,70.39491228070175,11581.114,Very High
13856.0,169,5,363.4,21.376470588235293,1303.294,High
13858.0,57,1,216.17,19.651818181818182,444.26392,Medium
13859.0,326,1,201.16,7.184285714285714,205.17621,Low
13860.0,1,6,1240.0,16.103896103896105,1543.0833,High
13862.0,18,10,2187.31,15.403591549295774,2565.823,Very High
13863.0,245,2,299.56,13.616363636363637,339.17496,Low
13865.0,58,4,501.56,16.718666666666667,1075.0059,High
13866.0,74,1,145.67000000000002,20.810000000000002,458.8104,Medium
13867.0,31,3,1015.29,16.644098360655736,900.39386,High
13868.0,7,2,3192.54,96.74363636363637,1132.8539,High
13869.0,123,4,3104.95,10.11384364820847,899.6963,High
13870.0,2,10,2751.25,23.315677966101696,3294.792,Very High
13871.0,23,14,6389.8,18.90473372781065,4852.1235,Very High
13873.0,120,4,381.7,15.904166666666667,908.78986,High
13874.0,358,1,540.45,30.025000000000002,392.7658,Low
13875.0,54,5,1786.79,17.180673076923078,1467.1427,High
13876.0,64,1,122.7,17.52857142857143,410.26532,Medium
13877.0,86,1,117.24,39.08,515.1965,Medium
13878.0,55,1,1281.53,35.598055555555554,591.8295,Medium
13880.0,21,13,3219.77,19.513757575757577,4013.9841,Very High
13881.0,4,22,16989.52,94.38622222222223,15492.567,Very High
13882.0,3,6,1131.28,17.14060606060606,1701.0115,Very High
13883.0,1,9,2538.75,16.379032258064516,2147.9312,Very High
13884.0,7,6,781.3000000000001,13.021666666666668,1559.6068,High
13885.0,189,2,506.8,18.1,520.6574,Medium
13886.0,71,1,243.56,15.2225,335.7769,Low
13887.0,204,1,349.55,18.397368421052633,335.91263,Low
13888.0,120,2,605.63,15.14075,465.02057,Medium
13889.0,93,1,416.90000000000003,27.793333333333337,526.49176,Medium
13890.0,1,14,1860.8600000000001,16.323333333333334,3347.9656,Very High
13892.0,27,4,632.97,23.443333333333335,1287.8167,High
13893.0,298,1,821.1,39.1,368.44803,Low
13894.0,22,5,535.97,17.865666666666666,1470.388,High
13895.0,21,5,2588.12,21.74890756302521,1737.1133,Very High
13897.0,50,1,311.16,18.303529411764707,460.251,Medium
13898.0,326,1,155.93,12.994166666666667,201.06241,Low
13899.0,16,2,388.52,20.448421052631577,579.6184,Medium
13900.0,183,3,740.95,17.23139534883721,763.9887,High
13901.0,72,5,2867.2,19.242953020134227,1521.7126,High
13904.0,37,2,332.64,12.793846153846154,468.2794,Medium
13908.0,80,5,2347.05,18.627380952380953,1521.7126,High
13911.0,57,9,2580.91,17.43858108108108,1754.0879,Very High
13914.0,4,3,613.95,18.05735294117647,916.7115,High
13917.0,50,2,272.04,15.113333333333335,494.74002,Medium
13918.0,50,2,1212.8400000000001,40.428000000000004,875.2618,High
13919.0,53,3,350.15999999999997,10.61090909090909,788.02386,High
13922.0,352,1,172.25,24.607142857142858,520.7283,Medium
13923.0,54,1,351.13,17.5565,417.50974,Medium
13924.0,2,11,1682.08,12.277956204379562,2938.6868,Very High
13925.0,36,6,616.65,13.703333333333333,1509.4989,High
13926.0,23,1,223.85000000000002,20.35,326.96545,Low
13927.0,75,1,348.99,16.61857142857143,418.4769,Medium
13928.0,11,4,464.57,17.206296296296298,1103.881,High
13929.0,169,3,802.85,80.285,1527.9447,High
13930.0,58,2,337.34,19.843529411764706,661.7148,Medium
13931.0,86,3,1230.93,20.86322033898305,973.613,High
13932.0,295,1,307.4,19.2125,318.26373,Low
13933.0,109,2,608.7900000000001,26.469130434782613,659.675,Medium
13934.0,264,1,922.1,29.74516129032258,400.75357,Medium
13936.0,171,2,361.28,13.38074074074074,344.15576,Low
13937.0,169,1,158.85,17.65,326.73053,Low
13938.0,35,1,71.66,10.237142857142857,348.00397,Low
13939.0,23,4,556.75,12.103260869565217,1030.6241,High
13940.0,17,4,839.14,17.12530612244898,1103.881,High
13941.0,22,7,4912.41,104.51936170212765,3537.5015,Very High
13946.0,79,3,561.5699999999999,51.05181818181818,1166.111,High
13947.0,65,1,90.6,18.119999999999997,428.43793,Medium
13948.0,361,1,102.0,34.0,360.08777,Low
13949.0,3,6,2427.32,15.170750000000002,1579.4961,Very High
13950.0,11,5,728.56,20.237777777777776,1417.3049,High
13951.0,176,3,674.45,17.293589743589745,763.9887,High
13952.0,211,3,3246.091,23.52239855072464,997.47424,High
13953.0,7,7,3515.68,175.784,4645.4854,Very High
13954.0,2,3,378.59,12.619666666666665,816.79846,High
13955.0,154,2,322.96,9.786666666666665,360.69702,Low
13956.0,5,5,1026.42,6.752763157894737,1175.5211,High
13958.0,372,1,-102.45,-20.490000000000002,-114.08221,Low
13959.0,79,3,598.2,6.502173913043479,690.8476,Medium
13960.0,21,2,230.22,19.185,649.9614,Medium
13962.0,22,2,169.55,15.413636363636364,536.7162,Medium
13963.0,308,4,664.54,18.986857142857144,802.6183,High
13967.0,146,1,80.7,40.35,379.6495,Low
13969.0,7,20,8986.69,14.196982622432861,5810.9336,Very High
13971.0,9,11,2702.2200000000003,17.102658227848103,2940.0981,Very High
13972.0,71,2,190.25,12.683333333333334,443.78305,Medium
13973.0,287,1,264.7,24.063636363636363,301.31052,Low
13974.0,49,1,413.59000000000003,14.77107142857143,333.28,Low
13975.0,31,7,2503.23,7.362441176470588,1547.8706,High
13976.0,207,1,357.98,35.798,386.09692,Low
13978.0,15,2,196.79000000000002,13.119333333333335,499.36963,Medium
13979.0,73,1,869.87,16.108703703703704,343.98846,Low
13980.0,60,1,200.14,18.19454545454545,428.43793,Medium
13982.0,39,5,1861.11,16.183565217391305,1331.7992,High
13983.0,30,13,2590.46,23.129107142857144,3790.7656,Very High
13984.0,27,6,488.03,28.70764705882353,2371.3906,Very High
13985.0,4,16,7024.53,19.899518413597733,4677.4355,Very High
13986.0,17,1,320.46,24.650769230769228,495.13934,Medium
13988.0,20,9,4098.8,17.14979079497908,2208.4072,Very High
13989.0,66,2,1266.08,30.88,827.67004,High
13990.0,213,1,311.3,19.45625,335.91263,Low
13991.0,12,7,850.63,9.891046511627907,1742.834,Very High
13992.0,30,1,76.8,15.36,359.00043,Low
13993.0,32,12,3409.66,27.277279999999998,4007.8337,Very High
13994.0,4,6,2313.14,14.923483870967742,1631.2632,Very High
13995.0,15,6,1383.49,15.902183908045977,1562.7065,High
13999.0,10,15,3865.26,18.23235849056604,3925.8154,Very High
14000.0,206,2,633.71,39.606875,650.9526,Medium
14001.0,46,4,2030.3300000000002,50.758250000000004,1570.4446,High
14002.0,134,2,529.73,11.270851063829788,412.42517,Medium
14004.0,43,7,4582.64,26.799064327485382,2913.4314,Very High
14005.0,10,5,2874.72,34.22285714285714,1780.2885,Very High
14006.0,116,3,962.19,32.073,1000.36035,High
14009.0,198,3,685.9300000000001,15.589318181818184,688.30133,Medium
14012.0,278,1,328.8,29.89090909090909,400.75357,Medium
14013.0,110,3,473.02,13.91235294117647,755.19714,Medium
14014.0,77,1,505.18,12.953333333333333,306.8792,Low
14015.0,53,1,917.34,45.867000000000004,681.7033,Medium
14016.0,154,5,4328.46,26.718888888888888,1709.5597,Very High
14019.0,47,4,1398.96,20.57294117647059,1355.4825,High
14020.0,17,2,642.8,16.48205128205128,656.59106,Medium
14021.0,155,3,631.9,28.722727272727273,986.68695,High
14022.0,225,1,440.0,15.714285714285714,238.17166,Low
14023.0,7,2,584.07,18.840967741935486,673.4001,Medium
14024.0,122,2,327.7,20.48125,645.7816,Medium
14027.0,61,1,104.82,17.47,410.26532,Medium
14029.0,63,2,467.66,31.177333333333333,827.67004,High
14030.0,18,8,2360.09,9.712304526748971,1993.5995,Very High
14031.0,7,23,14634.640000000001,56.72341085271319,11655.663,Very High
14032.0,2,18,2929.84,19.275263157894738,5980.9736,Very High
14034.0,22,4,512.02,5.565434782608696,837.5765,High
14035.0,29,5,1428.02,21.636666666666667,1751.7156,Very High
14036.0,285,1,626.65,16.49078947368421,321.74973,Low
14037.0,176,2,147.20000000000002,5.257142857142858,303.48602,Low
14038.0,78,4,1554.48,16.71483870967742,1075.0059,High
14039.0,33,1,152.2,25.366666666666664,683.57513,Medium
14040.0,41,15,3542.19,14.697883817427385,3131.6404,Very High
14041.0,266,1,141.41,6.733809523809524,199.67805,Low
14044.0,27,4,652.82,3.1235406698564594,786.525,High
14045.0,109,4,1659.75,276.625,2562.242,Very High
14046.0,284,1,154.99,11.070714285714287,219.02309,Low
14047.0,9,7,1290.01,37.94147058823529,2671.3298,Very High
14048.0,277,2,375.13,4.262840909090909,293.9311,Low
14049.0,17,6,5639.15,11.166633663366335,1574.3892,High
14050.0,32,2,746.36,13.821481481481483,495.5865,Medium
14051.0,1,26,15477.34,71.98762790697674,13838.765,Very High
14052.0,20,1,225.36,4.024285714285715,240.89119,Low
14053.0,124,2,260.25,65.0625,886.6976,High
14054.0,65,1,92.46,15.409999999999998,335.7769,Low
14055.0,106,1,725.6400000000001,72.56400000000001,652.8311,Medium
14056.0,1,29,8124.4,7.2024822695035455,6414.453,Very High
14057.0,24,18,6147.4,21.12508591065292,6968.4746,Very High
14059.0,267,1,183.6,22.95,301.31052,Low
14060.0,5,20,6135.38,30.223546798029556,6637.634,Very High
14062.0,10,12,10464.85,94.27792792792793,10301.388,Very High
14064.0,29,7,1188.32,14.49170731707317,1704.2736,Very High
14066.0,267,1,152.55,21.792857142857144,331.99738,Low
14067.0,64,2,374.7,7.2057692307692305,464.23764,Medium
14068.0,320,1,265.85,11.077083333333334,219.02309,Low
14071.0,4,9,1307.41,3.926156156156156,1747.9222,Very High
14073.0,21,2,139.54,9.967142857142857,484.29828,Medium
14075.0,5,3,942.26,21.913023255813954,1099.2346,High
14076.0,129,1,122.47,2.662391304347826,113.63219,Low
14077.0,41,5,499.41999999999996,11.89095238095238,1302.8701,High
14078.0,102,6,1049.37,16.144153846153845,1184.4867,High
14079.0,125,1,375.1,31.258333333333336,542.4798,Medium
14080.0,33,1,45.599999999999994,11.399999999999999,336.1477,Low
14081.0,267,4,904.67,5.799166666666666,603.3759,Medium
14082.0,365,1,182.25,6.2844827586206895,208.81279,Low
14083.0,4,9,1018.43,5.626685082872928,1978.3031,Very High
14085.0,2,19,4435.79,9.835454545454546,4252.8877,Very High
14087.0,3,2,181.67,2.595285714285714,269.3647,Low
14088.0,10,14,50415.49,85.44998305084745,9567.035,Very High
14089.0,57,1,161.0,11.5,296.79282,Low
14090.0,325,1,76.32000000000001,76.32000000000001,319.2133,Low
14092.0,8,17,4063.1,18.723963133640552,5479.5845,Very High
14093.0,12,1,442.85,4.217619047619048,272.26096,Low
14096.0,4,34,57120.909999999996,11.139023010920436,52318.71,Very High
14098.0,37,1,147.35,7.016666666666667,321.7086,Low
14099.0,16,12,3092.9700000000003,12.273690476190477,2921.8972,Very High
14100.0,138,1,194.9,7.496153846153846,296.881,Low
14101.0,74,6,5976.79,170.76542857142857,4385.3784,Very High
14102.0,5,8,1314.73,15.65154761904762,2054.5317,Very High
14104.0,155,2,216.20999999999998,10.295714285714284,360.69702,Low
14105.0,85,2,1260.33,16.58328947368421,627.7162,Medium
14107.0,52,8,2688.48,21.681290322580644,2743.5037,Very High
14108.0,31,3,594.16,16.976,900.39386,High
14109.0,23,2,80.2,5.728571428571429,428.52478,Medium
14110.0,4,13,5669.65,36.1124203821656,3971.5896,Very High
14111.0,14,5,688.6,62.6,2008.8098,Very High
14112.0,23,12,2774.17,16.035664739884393,2898.7402,Very High
14113.0,4,8,1377.92,34.448,2737.1475,Very High
14114.0,274,2,386.53,25.768666666666665,519.88226,Medium
14116.0,20,5,1382.74,19.204722222222223,1525.7855,High
14117.0,144,1,90.0,30.0,441.47104,Medium
14119.0,354,1,-19.9,-19.9,-107.99975,Low
14121.0,4,6,2740.3,17.020496894409938,1701.0115,Very High
14124.0,84,1,419.58000000000004,83.91600000000001,1123.9075,High
14125.0,11,3,2740.43,16.409760479041914,1002.87354,High
14126.0,8,4,643.6300000000001,40.22687500000001,1352.7196,High
14127.0,123,3,709.71,16.129772727272726,798.04443,High
14128.0,61,2,637.5,13.858695652173912,460.30444,Medium
14129.0,2,5,1123.8600000000001,21.61269230769231,1798.705,Very High
14130.0,319,1,483.86,7.221791044776119,205.17621,Low
14132.0,2,12,3580.13,17.811592039800995,3171.3389,Very High
14133.0,130,5,590.3399999999999,19.677999999999997,1292.8766,High
14135.0,2,15,4690.31,35.00231343283583,4330.8623,Very High
14138.0,2,2,982.3800000000001,20.901702127659576,756.2312,Medium
14139.0,46,1,415.82,15.993076923076924,343.22812,Low
14140.0,4,3,920.05,13.732089552238806,833.3198,High
14141.0,3,6,879.0300000000001,19.109347826086957,1875.3295,Very High
14142.0,373,1,311.81,14.173181818181819,192.70215,Low
14143.0,134,1,115.8,16.54285714285714,413.45456,Medium
14145.0,47,5,3148.2,262.34999999999997,3828.8513,Very High
14146.0,9,6,2949.57,12.039061224489796,1554.5536,High
14147.0,49,3,468.4,78.06666666666666,1246.3954,High
14148.0,234,1,157.2,52.4,416.43008,Medium
14149.0,213,3,259.43,6.48575,579.6215,Medium
14150.0,36,2,658.64,25.33230769230769,737.3734,Medium
14152.0,75,3,611.09,12.2218,760.9439,Medium
14154.0,239,2,1345.62,25.87730769230769,519.88226,Medium
14155.0,266,1,118.75,19.791666666666668,318.26373,Low
14156.0,10,66,113384.14,79.84798591549296,33800.38,Very High
14157.0,20,3,400.43,8.17204081632653,735.53125,Medium
14158.0,40,1,507.66,12.381951219512196,296.14447,Low
14159.0,20,14,4678.3,3.8599834983498353,3257.1128,Very High
14161.0,216,3,1110.52,10.282592592592593,664.6311,Medium
14162.0,174,2,289.36,11.5744,327.6344,Low
14163.0,87,4,2445.91,47.036730769230765,1563.6796,High
14164.0,71,2,1631.77,56.26793103448276,944.43427,High
14165.0,276,1,122.53999999999999,4.901599999999999,177.53748,Low
14167.0,39,4,574.84,11.054615384615385,1014.5296,High
14171.0,98,1,363.79,6.272241379310345,337.35165,Low
14173.0,11,4,450.84,15.546206896551723,1059.0817,High
14174.0,33,1,134.46,5.171538461538462,269.68155,Low
14175.0,51,7,3108.06,18.95158536585366,2266.5696,Very High
14176.0,297,5,574.0,17.9375,1065.4131,High
14177.0,85,5,554.46,12.894418604651163,1303.5183,High
14178.0,9,7,1620.93,4.9569724770642205,1430.0841,High
14179.0,41,2,719.78,4.36230303030303,360.34338,Low
14180.0,11,31,4640.77,18.712782258064518,6013.3325,Very High
14184.0,67,1,452.89,18.870416666666667,428.43793,Medium
14185.0,331,1,197.65,65.88333333333334,328.15683,Low
14188.0,9,10,2018.91,28.435352112676057,3455.8445,Very High
14189.0,2,24,4604.31,16.622057761732854,4885.204,Very High
14191.0,2,14,4660.01,17.718669201520914,3748.0288,Very High
14193.0,68,2,853.39,20.318809523809524,659.09625,Medium
14194.0,5,32,11216.75,18.570778145695364,10199.3,Very High
14195.0,202,3,962.7,120.3375,1120.5571,High
14196.0,107,1,335.52,55.919999999999995,658.07153,Medium
14198.0,4,7,663.5,15.079545454545455,1747.9409,Very High
14199.0,218,1,185.39999999999998,92.69999999999999,583.2987,Medium
14201.0,60,9,688.04,17.64205128205128,1754.0879,Very High
14204.0,2,1,161.03,3.659772727272727,264.95374,Low
14205.0,11,4,218.78,5.60974358974359,855.962,High
14206.0,239,2,308.26,14.67904761904762,366.3361,Low
14208.0,95,1,151.74,15.174000000000001,343.98846,Low
14209.0,11,7,2067.13,23.49011363636364,2651.0005,Very High
14210.0,91,7,1900.89,18.455242718446602,1865.8477,Very High
14211.0,53,13,2208.3,18.71440677966102,3425.5588,Very High
14212.0,90,1,1070.48,118.94222222222223,803.27014,High
14213.0,372,1,-1192.2,-238.44,-792.01624,Low
14214.0,31,7,1000.23,14.289,1691.689,Very High
14215.0,12,7,1777.92,16.31119266055046,1731.1514,Very High
14216.0,3,4,1839.3,31.17457627118644,1524.0155,High
14217.0,2,24,1925.3600000000001,17.994018691588785,4587.313,Very High
14218.0,43,1,169.48000000000002,14.123333333333335,298.0193,Low
14219.0,4,1,89.94,12.848571428571429,356.3824,Low
14220.0,247,2,632.4,30.114285714285714,665.6092,Medium
14221.0,42,10,3427.85,17.669329896907215,2471.2903,Very High
14222.0,177,1,683.17,16.662682926829266,326.73053,Low
14223.0,92,4,975.23,15.987377049180328,1024.2714,High
14224.0,110,4,1050.12,8.899322033898304,899.6963,High
14226.0,29,7,2201.64,30.159452054794517,2953.7651,Very High
14227.0,26,15,3315.71,18.11863387978142,3934.6072,Very High
14229.0,52,5,1450.6,33.73488372093023,2005.4327,Very High
14231.0,179,5,822.0600000000001,15.223333333333334,953.64825,High
14232.0,32,8,2043.93,17.321440677966102,2060.0125,Very High
14233.0,44,5,1447.51,40.20861111111111,1816.7517,Very High
14234.0,22,4,775.46,4.877106918238994,805.3254,High
14235.0,10,6,3093.86,38.67325,2097.185,Very High
14236.0,81,2,490.86,32.724000000000004,731.9087,Medium
14237.0,373,1,161.0,17.88888888888889,313.38947,Low
14238.0,326,1,146.85,18.35625,318.26373,Low
14239.0,43,13,2323.5,20.030172413793103,3709.5898,Very High
14240.0,30,2,890.34,21.19857142857143,713.4968,Medium
14241.0,184,1,213.70000000000002,21.37,349.64627,Low
14242.0,235,2,280.55,17.534375,515.6766,Medium
14243.0,9,14,2535.88,17.134324324324325,3423.7114,Very High
14245.0,176,5,1677.48,14.977500000000001,953.64825,High
14246.0,111,3,1474.06,19.654133333333334,882.7777,High
14247.0,278,1,136.76999999999998,6.838499999999999,205.69632,Low
14248.0,318,1,302.58,37.8225,368.44803,Low
14250.0,7,3,1904.05,17.153603603603603,904.9753,High
14251.0,2,5,2879.7000000000003,36.91923076923077,1680.9707,Very High
14256.0,254,3,935.0600000000001,17.315925925925928,759.0079,Medium
14257.0,51,6,3087.27,28.85299065420561,2354.0107,Very High
14258.0,9,10,12650.08,112.94714285714285,8009.76,Very High
14259.0,142,1,120.0,24.0,307.77017,Low
14261.0,51,2,1163.45,22.37403846153846,722.3802,Medium
14262.0,8,8,2618.23,18.3093006993007,2264.707,Very High
14264.0,155,3,319.47,16.81421052631579,777.21576,High
14265.0,109,2,530.18,17.10258064516129,605.44806,Medium
14267.0,151,7,1279.09,19.380151515151514,1835.8721,Very High
14270.0,332,1,492.65000000000003,16.98793103448276,321.74973,Low
14271.0,226,1,112.32,11.232,199.18759,Low
14272.0,74,2,437.96,13.271515151515151,460.30444,Medium
14273.0,51,4,559.97,19.309310344827587,1124.9917,High
14276.0,88,5,1019.39,13.591866666666666,1320.0397,High
14277.0,15,4,3957.0,17.355263157894736,1103.881,High
14280.0,197,1,134.04,16.755,326.73053,Low
14282.0,3,15,3729.34,23.906025641025643,4734.5366,Very High
14284.0,31,3,578.45,17.01323529411765,900.39386,High
14285.0,21,4,1910.01,70.74111111111111,1490.7028,High
14286.0,24,5,4595.81,16.12564912280702,1363.4749,High
14287.0,8,4,151.23000000000002,13.74818181818182,1055.9819,High
14288.0,212,2,413.85,24.344117647058823,500.80347,Medium
14289.0,9,6,911.26,19.388510638297873,1939.6943,Very High
14290.0,11,6,2307.4500000000003,22.40242718446602,2180.0837,Very High
14291.0,2,12,3873.3,16.27436974789916,2946.8394,Very High
14292.0,8,14,4819.33,44.62342592592592,5260.3257,Very High
14293.0,3,4,1046.56,17.15672131147541,1120.6705,High
14295.0,40,2,154.70000000000002,22.1,689.91876,Medium
14297.0,18,6,1284.06,20.0634375,1866.9216,Very High
14298.0,3,45,50862.44,31.01368292682927,50527.414,Very High
14299.0,8,18,2855.35,17.625617283950618,4793.266,Very High
14300.0,19,1,43.2,14.4,321.86545,Low
14301.0,108,2,632.04,39.5025,773.0964,High
14304.0,223,2,197.1,7.3,348.03043,Low
14305.0,71,5,1803.76,16.39781818181818,1367.1982,High
14306.0,51,3,2083.42,59.52628571428571,1209.6635,High
14307.0,89,6,2995.72,16.642888888888887,1553.0026,High
14309.0,8,10,2319.68,18.85918699186992,3332.4272,Very High
14311.0,225,2,229.71,8.507777777777777,342.48907,Low
14312.0,47,6,1611.59,18.524022988505745,1840.3685,Very High
14314.0,107,1,120.0,15.0,319.14816,Low
14315.0,21,7,2456.98,23.62480769230769,2643.006,Very High
14317.0,65,1,508.58000000000004,21.190833333333334,450.59882,Medium
14320.0,207,3,343.11,8.169285714285715,616.3676,Medium
14321.0,11,5,1530.75,12.445121951219512,1342.5837,High
14323.0,115,4,574.26,14.006341463414634,896.38214,High
14326.0,235,2,166.85,18.538888888888888,512.1904,Medium
14327.0,163,1,311.65,25.97083333333333,366.67276,Low
14329.0,9,14,4928.74,18.322453531598512,3826.613,Very High
14331.0,124,2,462.65999999999997,16.523571428571426,605.44806,Medium
14332.0,23,3,866.31,33.31961538461538,911.4465,High
14333.0,64,2,351.45,18.49736842105263,645.8888,Medium
14334.0,17,9,2539.46,15.579509202453988,2167.5547,Very High
14335.0,16,2,468.26,7.432698412698413,471.1725,Medium
14336.0,17,4,1614.91,17.943444444444445,1103.881,High
14338.0,158,4,554.22,16.300588235294118,828.1368,High
14339.0,235,4,289.90999999999997,16.106111111111108,771.05524,High
14340.0,219,1,134.7,22.45,331.99738,Low
14341.0,45,9,2166.38,16.664461538461538,2060.3257,Very High
14342.0,21,6,607.71,25.321250000000003,2845.6355,Very High
14344.0,127,8,889.9300000000001,12.534225352112676,1493.9905,High
14345.0,39,1,108.97999999999999,18.16333333333333,427.78958,Medium
14346.0,121,2,1021.58,17.026333333333334,605.44806,Medium
14348.0,260,1,409.57,22.753888888888888,301.31052,Low
14349.0,10,1,133.5,4.306451612903226,272.26096,Low
14350.0,271,2,258.7,12.319047619047618,322.6536,Low
14351.0,165,1,51.0,51.0,496.63535,Medium
14352.0,157,4,1078.96,22.95659574468085,1233.1755,High
14353.0,215,1,90.6,15.1,233.02754,Low
14354.0,6,2,163.62,18.18,619.16656,Medium
14355.0,366,1,174.4,15.854545454545455,229.8114,Low
14356.0,60,4,666.9399999999999,17.551052631578944,1075.0059,High
14357.0,43,1,225.77,5.506585365853659,261.06345,Low
14359.0,19,6,882.58,15.216896551724139,1544.321,High
14360.0,32,4,2128.23,18.035847457627117,1104.3525,High
14362.0,22,1,161.2,3.9317073170731707,240.89119,Low
14364.0,109,8,3717.35,53.87463768115942,3451.231,Very High
14367.0,8,19,9167.82,17.200412757973734,5372.0684,Very High
14368.0,320,1,155.0,19.375,318.26373,Low
14371.0,295,1,100.5,25.125,347.9471,Low
14373.0,358,1,76.55,19.1375,310.27597,Low
14375.0,185,1,257.68,3.4357333333333333,154.93163,Low
14377.0,191,2,617.05,56.095454545454544,828.32294,High
14379.0,44,2,348.1,7.567391304347827,439.5585,Medium
14381.0,52,1,202.68,3.619285714285714,209.32533,Low
14382.0,26,1,626.0699999999999,4.7791603053435106,268.4778,Low
14383.0,38,3,1247.69,21.14728813559322,995.482,High
14385.0,9,3,202.11,14.436428571428573,831.1071,High
14386.0,297,1,142.4,20.342857142857145,337.63596,Low
14387.0,33,3,1770.56,12.646857142857142,804.67175,High
14388.0,9,10,3172.04,16.607539267015706,2631.0662,Very High
14389.0,9,5,999.72,16.12451612903226,1367.258,High
14390.0,10,13,4592.47,15.781683848797252,3014.2798,Very High
14393.0,218,1,67.95,13.59,201.06241,Low
14395.0,2,12,3471.91,9.83543909348442,3075.9272,Very High
14396.0,65,2,487.99,6.684794520547945,435.98724,Medium
14397.0,1,23,2556.68,26.912421052631576,5786.0015,Very High
14400.0,141,2,559.7,21.52692307692308,565.2275,Medium
14401.0,4,14,4039.98,22.07639344262295,4648.618,Very High
14403.0,130,5,1426.31,54.85807692307692,1868.9003,Very High
14404.0,34,7,1434.72,13.795384615384616,1690.296,Very High
14406.0,119,1,156.75,19.59375,447.4532,Medium
14407.0,107,9,2111.08,27.777368421052632,2567.9111,Very High
14408.0,11,7,2606.53,24.360093457943925,2607.072,Very High
14409.0,71,7,1908.25,34.695454545454545,2816.4,Very High
14410.0,16,15,576.3,2.0080139372822297,1726.7628,Very High
14411.0,311,1,1063.0,75.92857142857143,457.57755,Medium
14412.0,35,3,761.3299999999999,16.918444444444443,902.4229,High
14413.0,362,1,122.7,5.334782608695653,187.53807,Low
14414.0,92,8,1485.1299999999999,15.15438775510204,1683.0743,Very High
14415.0,1,18,5811.56,9.496013071895426,4147.428,Very High
14416.0,22,2,490.22,35.01571428571429,608.34796,Medium
14418.0,4,3,1937.25,15.622983870967742,856.0493,High
14419.0,11,6,1058.06,5.13621359223301,1270.9958,High
14420.0,85,2,385.87,12.862333333333334,443.78305,Medium
14421.0,57,2,813.11,30.115185185185187,827.67004,High
14422.0,1,6,4263.64,19.205585585585588,1983.5612,Very High
14423.0,218,1,265.2,88.39999999999999,583.2987,Medium
14424.0,18,1,322.08,322.08,689.1816,Medium
14426.0,19,16,3918.9,14.844318181818181,3501.0906,Very High
14427.0,50,2,363.34000000000003,21.37294117647059,722.3802,Medium
14428.0,7,7,1230.14,8.311756756756758,1747.8872,Very High
14431.0,299,2,397.76,18.08,508.6042,Medium
14432.0,10,6,2255.51,5.904476439790576,1354.601,High
14434.0,22,6,1372.8,114.39999999999999,2296.874,Very High
14436.0,99,1,89.06,9.895555555555555,310.1245,Low
14437.0,143,2,-43.400000000000006,-7.233333333333334,-105.38345,Low
14438.0,306,1,131.9,14.655555555555557,228.22356,Low
14439.0,320,1,2661.24,83.16375,961.9479,High
14440.0,8,5,2357.6800000000003,42.8669090909091,2002.8628,Very High
14441.0,1,10,1545.14,26.188813559322035,2729.6348,Very High
14442.0,2,5,1544.62,22.715,1800.2544,Very High
14443.0,54,7,1400.88,14.29469387755102,1562.3601,High
14446.0,1,4,1039.58,3.548054607508532,707.6712,Medium
